146.34462,0.1280048
7.3694496,0.9635417
3.3861883,0.9823718
3.0134563,0.984375
2.564459,0.9860777
2.4406903,0.9859776
2.415145,0.98748
2.163971,0.9894832
1.84248,0.9909856
2.1741016,0.99088544
1.7426507,0.98978364
2.10337,0.98988384
2.187074,0.9910857
1.9697064,0.9905849
2.3440394,0.99038464
2.116619,0.98988384
2.1597393,0.9910857
2.096352,0.99138623
nan,0.098958336
nan,0.09845753
nan,0.09795673
nan,0.098557696
nan,0.09685497
nan,0.097856574
nan,0.098557696
nan,0.098557696
nan,0.09565304
nan,0.09965946
nan,0.09725561
nan,0.09815705
nan,0.09835737
nan,0.09885817
nan,0.09645433
nan,0.099058494
nan,0.097455926
nan,0.09715545
nan,0.09835737
nan,0.09875801
nan,0.099058494
nan,0.09735577
nan,0.09715545
nan,0.09765625
nan,0.09965946
nan,0.09835737
nan,0.095853366
nan,0.09875801
nan,0.09775641
nan,0.097856574
nan,0.09795673
nan,0.098257214
nan,0.09735577
nan,0.09795673
nan,0.09875801
nan,0.09715545
nan,0.098958336
nan,0.09685497
nan,0.09765625
nan,0.09835737
nan,0.09965946
nan,0.09765625
nan,0.09875801
nan,0.09725561
nan,0.097455926
nan,0.09795673
nan,0.098557696
nan,0.09815705
nan,0.097055286
nan,0.09875801
nan,0.097055286
nan,0.09775641
