2300.436,0.117
2299.375,0.13
2302.6272,0.123
2300.5947,0.124
2300.5452,0.134
2302.0854,0.119
2300.2651,0.123
2300.7773,0.127
2299.5698,0.115
2290.4155,0.154
678.09644,0.788
178.35306,0.948
135.41888,0.953
108.92729,0.964
79.035095,0.974
75.659836,0.974
69.63458,0.971
47.600307,0.984
50.840744,0.988
55.600018,0.986
44.52687,0.982
50.995502,0.984
42.603714,0.986
45.03707,0.982
43.10697,0.985
38.753998,0.984
32.05654,0.987
39.54052,0.988
38.859283,0.985
42.76743,0.985
21.779198,0.985
31.44242,0.99
31.178558,0.987
37.008522,0.991
24.432913,0.987
30.443365,0.987
31.444118,0.989
23.466808,0.992
36.566154,0.992
23.400532,0.99
29.48615,0.986
26.309887,0.986
37.76107,0.984
25.131283,0.992
28.769497,0.985
33.271057,0.99
30.055508,0.991
38.230995,0.988
35.42096,0.988
34.458153,0.988
