138128.75,0.1135
138156.06,0.1135
138129.34,0.1135
138181.48,0.1135
138120.67,0.1135
138100.48,0.1028
138099.64,0.1135
138127.81,0.1135
138111.86,0.1135
138095.83,0.1135
138169.67,0.1135
138113.47,0.1135
138134.94,0.1028
138119.86,0.1135
138129.52,0.1009
138105.16,0.1135
138114.3,0.1135
138123.56,0.1135
138110.2,0.1135
138127.28,0.1135
138116.47,0.1135
138131.0,0.1135
138127.08,0.1009
138135.31,0.1009
138115.94,0.1135
138129.03,0.1135
138149.97,0.098
138092.31,0.1135
138134.16,0.1135
138103.05,0.1135
138101.88,0.1135
138112.45,0.1135
138152.42,0.1135
138110.75,0.1135
138099.0,0.1135
138126.78,0.1028
138120.4,0.1135
138090.77,0.1135
138087.9,0.1135
138089.14,0.1135
138098.9,0.1135
138130.42,0.1135
138100.98,0.1135
138099.31,0.1135
138097.02,0.1028
138109.67,0.1135
138112.25,0.1135
138101.9,0.1028
138084.25,0.1135
138082.89,0.1135
138089.73,0.1135
138097.11,0.1135
138115.66,0.1135
138120.28,0.1135
138098.53,0.1135
138094.92,0.1135
138143.58,0.1135
138103.78,0.1135
138104.28,0.1135
138113.64,0.1028
138098.94,0.1135
138113.88,0.1135
138098.88,0.1135
138112.39,0.1135
138125.92,0.1135
138092.9,0.1135
138134.0,0.1028
138125.86,0.1135
138099.08,0.1135
138083.66,0.1135
138093.28,0.1135
138101.95,0.1135
138115.61,0.1135
138093.03,0.1135
138115.4,0.1028
138131.72,0.1135
138127.97,0.1135
138088.92,0.1135
138164.17,0.1135
138113.52,0.1135
138094.7,0.1135
138101.27,0.1135
138104.56,0.1135
138102.6,0.1135
138110.4,0.1135
138111.33,0.1135
138085.69,0.1135
138102.0,0.1135
138090.88,0.1135
138119.36,0.1135
138086.48,0.1135
138107.75,0.1135
138091.7,0.1135
138114.28,0.1135
138096.16,0.1135
138091.27,0.1135
138094.81,0.1135
138119.08,0.1135
138095.81,0.1135
138099.66,0.1135
138087.58,0.1135
138091.7,0.1135
138098.55,0.1028
138090.95,0.1135
138101.58,0.1135
138108.2,0.1135
138115.61,0.101
138106.28,0.1135
138105.4,0.1135
138107.77,0.1135
138081.36,0.1135
138088.6,0.1135
138089.72,0.1135
138080.61,0.1135
138106.83,0.1135
138090.39,0.1135
138111.88,0.1028
138121.88,0.1135
138083.4,0.1135
138101.6,0.1135
138109.38,0.1135
138120.42,0.1135
138099.03,0.1135
138141.03,0.1135
138097.78,0.1135
138085.45,0.1135
138114.16,0.1135
138129.5,0.1135
138089.33,0.1135
138098.44,0.1135
138100.56,0.1135
138106.11,0.1135
138088.02,0.1135
138117.6,0.1135
138076.11,0.1135
138127.66,0.1135
138094.06,0.1135
138112.98,0.1135
138077.28,0.1135
138100.6,0.1028
138080.23,0.1135
138102.88,0.1135
138087.97,0.1135
138101.34,0.1135
138085.94,0.1135
138104.62,0.1135
138089.16,0.1135
138088.14,0.1135
138094.88,0.1135
138086.44,0.1135
138103.6,0.1135
138127.0,0.1135
138083.77,0.1135
138099.14,0.1135
138110.81,0.1135
138082.86,0.1135
138095.12,0.1135
138086.19,0.1135
138102.11,0.1135
138081.67,0.1135
138080.75,0.1135
138089.94,0.1135
138096.4,0.1135
138094.88,0.1135
138085.58,0.1135
138088.06,0.1135
138092.06,0.1135
138094.62,0.1135
138090.11,0.1135
138108.83,0.1028
138095.84,0.1135
138095.5,0.1135
138088.16,0.1028
138098.33,0.1135
138104.25,0.1135
138119.81,0.1135
138114.14,0.101
138097.7,0.1135
138091.1,0.1135
138085.16,0.1135
138085.03,0.1135
138097.1,0.1135
138095.83,0.1135
138075.6,0.1135
138110.45,0.1135
138087.88,0.1135
138087.77,0.1135
138089.39,0.1135
138095.5,0.1135
138079.02,0.1135
138087.44,0.1135
138077.22,0.1135
138100.52,0.1135
138093.2,0.1135
138087.75,0.1135
138090.56,0.1135
138076.19,0.1135
138088.47,0.1135
138098.19,0.1135
138085.95,0.1135
138104.98,0.1135
138082.97,0.1135
138104.25,0.1135
138086.28,0.1135
138082.5,0.1135
138118.56,0.1135
138080.39,0.1135
138091.89,0.1135
138091.39,0.1135
138114.34,0.1135
138119.12,0.1135
138083.8,0.1135
138084.84,0.1135
138092.05,0.1028
138094.0,0.1135
138115.19,0.1135
138102.22,0.1028
138082.39,0.1135
138089.84,0.1028
138102.94,0.1135
138086.08,0.1135
138108.1,0.1135
138088.11,0.1135
138084.45,0.1135
138088.78,0.1135
138088.02,0.1135
138083.42,0.1135
138089.97,0.1135
138087.44,0.1135
138081.86,0.1135
138085.12,0.1135
138099.28,0.1135
138091.27,0.1135
138099.62,0.1135
138096.67,0.1135
138091.02,0.1135
138085.12,0.1135
138092.97,0.1135
138094.75,0.1135
138078.62,0.1135
138108.1,0.1032
138084.58,0.1135
138102.52,0.1135
138075.44,0.1135
138096.31,0.1135
138089.44,0.1135
138096.69,0.1135
138095.95,0.1135
138079.62,0.1135
138110.16,0.1135
138092.1,0.1135
138081.22,0.1135
138082.58,0.1135
138097.56,0.1135
138087.78,0.1028
138084.88,0.1135
138079.42,0.1135
138088.22,0.1135
138106.38,0.1135
138094.17,0.1135
138077.88,0.1135
138086.08,0.1135
138090.78,0.1135
138088.23,0.1135
138096.62,0.1135
138096.06,0.1135
138091.83,0.1135
138079.73,0.1135
138089.67,0.1135
138119.17,0.1135
138095.88,0.1135
138084.53,0.1135
138090.6,0.1135
138079.48,0.1135
138103.16,0.1135
138108.62,0.1135
138096.45,0.1135
138113.95,0.1028
138101.72,0.1135
138099.9,0.1135
138087.5,0.1135
138082.66,0.1135
138087.03,0.1135
138085.55,0.1135
138091.22,0.1135
138089.19,0.1135
138099.81,0.1028
138075.38,0.1135
138095.56,0.1135
138090.16,0.1135
138085.25,0.1135
138079.97,0.1135
138076.42,0.1135
138083.19,0.1135
138108.05,0.1135
138085.48,0.1135
138079.05,0.1135
138098.12,0.1135
138084.7,0.1135
138106.81,0.1135
138084.81,0.1135
138075.92,0.1135
138088.22,0.1135
138075.23,0.1135
138078.53,0.1135
138083.06,0.1135
138089.81,0.1135
138074.86,0.1135
138089.83,0.1135
138101.05,0.1135
138079.94,0.1135
138085.61,0.1135
138082.78,0.1135
138091.55,0.1135
138086.94,0.1135
138087.73,0.1135
138087.55,0.1135
138076.0,0.1135
138108.77,0.1135
138108.5,0.1135
138084.84,0.1135
138093.78,0.1135
138078.31,0.1135
138078.39,0.1135
138076.22,0.1135
138083.48,0.1135
138078.7,0.1135
138095.33,0.1135
138076.94,0.1135
138089.88,0.1135
138100.55,0.1135
138087.7,0.1135
138092.9,0.1135
138081.5,0.1135
138087.11,0.1135
138090.97,0.1135
138094.25,0.1135
138085.86,0.1135
138083.0,0.1135
138078.95,0.1135
138075.75,0.1135
138077.42,0.1135
138079.2,0.1135
138081.0,0.1135
138087.75,0.1135
138091.11,0.1135
138078.56,0.1135
138085.31,0.1135
138085.34,0.1135
138089.0,0.1135
138074.4,0.1135
138076.05,0.1135
138084.75,0.1135
138079.06,0.1135
138086.06,0.1135
138090.05,0.1135
138076.62,0.1135
138096.33,0.1135
138085.23,0.1135
138087.94,0.1135
138098.0,0.1135
138086.16,0.1135
138076.17,0.1135
138079.36,0.1135
138078.84,0.1135
138079.48,0.1135
138073.56,0.1135
138099.38,0.1028
138081.73,0.1135
138092.5,0.1135
138080.86,0.1135
138087.14,0.1135
138101.9,0.1135
138075.03,0.1135
138102.14,0.1028
138079.36,0.1135
138079.19,0.1135
138084.05,0.1135
138074.2,0.1135
138083.33,0.1135
138106.61,0.1135
138090.23,0.1135
138078.61,0.1135
138076.94,0.1135
138084.31,0.1135
138077.14,0.1135
138090.16,0.1135
138093.4,0.1135
138085.84,0.1135
138075.53,0.1135
138081.02,0.1135
138093.5,0.1135
138078.66,0.1135
138083.22,0.1135
138074.12,0.1135
138083.84,0.1135
138082.77,0.1135
138086.19,0.1135
138097.84,0.1135
138076.23,0.1135
138080.72,0.1135
138087.66,0.1135
138087.61,0.1135
138085.5,0.1135
138085.17,0.1135
138080.03,0.1135
138078.02,0.1135
138081.33,0.1135
138076.48,0.1135
138083.25,0.1135
138079.55,0.1135
138082.03,0.1135
138077.78,0.1135
138082.17,0.1135
138088.06,0.1135
138077.6,0.1135
138085.08,0.1135
138095.77,0.1135
138073.88,0.1135
138082.64,0.1135
138086.52,0.1135
138079.19,0.1135
138077.64,0.1135
138095.45,0.1135
138083.66,0.1135
138079.19,0.1135
138078.55,0.1135
138083.64,0.1135
138085.52,0.1135
138091.25,0.1135
138076.89,0.1135
138076.69,0.1135
138083.31,0.1135
138072.73,0.1135
138074.22,0.1135
138087.66,0.1135
138083.34,0.1135
138078.66,0.1135
138080.62,0.1135
138082.38,0.1135
138080.66,0.1135
138073.55,0.1135
138078.56,0.1135
138074.75,0.1135
138087.44,0.1135
138094.75,0.1135
138082.81,0.1135
138088.72,0.1135
138080.28,0.1135
138094.8,0.1135
138087.47,0.1135
138085.92,0.1135
138085.83,0.1135
138094.38,0.1135
138085.94,0.1135
138075.8,0.1135
138073.97,0.1135
138079.25,0.1135
138086.16,0.1135
138086.31,0.1135
138074.58,0.1135
138090.33,0.1135
138083.86,0.1135
138074.28,0.1135
138084.95,0.1135
138084.38,0.1135
138081.95,0.1135
138074.89,0.1135
138074.27,0.1135
138084.53,0.1135
138085.53,0.1135
138079.39,0.1135
138079.17,0.1135
138085.34,0.1135
138076.27,0.1135
138081.66,0.1135
138073.69,0.1135
138077.42,0.1135
138081.52,0.1135
138081.33,0.1135
138080.94,0.1135
138083.58,0.1135
138083.5,0.1135
138075.7,0.1135
138082.14,0.1135
138091.31,0.1135
138077.53,0.1135
